7564 2
49385 10.059867 -2.140402
36767 5.639768 8.874606
2038 2.554598 -2.825606
15164 0.464481 7.253566
19277 9.991974 -12.712392
46155 4.075077 12.601291
49785 7.286491 -0.595041
84356 6.073749 9.298214
102933 5.315735 8.783513
36482 10.020264 -12.650319
46915 10.054167 -12.657817
103458 10.393068 -12.355803
1172 5.764909 8.682533
1779 5.543863 8.827691
11460 5.283564 8.900986
45335 5.102700 8.729173
46443 5.136844 8.655974
49582 5.155596 8.702582
103049 -0.331895 17.496536
31851 -6.665577 4.331926
35574 6.027073 -7.339726
41266 12.441715 4.320983
73992 5.995610 -7.212244
84490 3.096575 -0.062859
106533 6.036599 -7.253470
107436 -6.673455 4.353919
16020 -5.080193 2.560006
40371 -4.911331 2.609285
65750 -4.821566 2.326809
71932 -5.147065 2.546483
75198 -5.638191 2.605185
75787 -4.407192 2.180454
77139 -5.075064 2.174062
82762 -5.244771 2.455568
85189 -4.946094 2.317395
85565 -5.336578 1.596374
89340 -2.070161 14.982161
107907 -5.405653 2.813744
9904 -6.362821 -3.204077
39109 -5.593729 1.172322
4128 -5.629857 17.667442
6505 -5.612242 17.712524
13274 9.637360 12.813048
16426 -0.287289 10.159875
21214 -9.284935 3.783180
25108 -5.566318 17.598293
25867 12.737807 23.690546
37482 -5.504535 -0.664615
43077 -2.905906 13.367524
44685 6.195292 7.400343
45411 -5.648451 17.671467
48139 -6.039001 17.399120
48643 -3.912426 -2.608426
49917 -4.653555 15.776822
50287 -3.828586 1.897138
65546 -5.619326 17.995749
68145 -8.321710 6.066957
77634 -5.553486 18.066723
78457 12.583513 23.744024
85655 -7.855204 -4.413158
87773 -4.806428 15.850733
88363 -5.216238 18.015114
93580 -7.588663 17.186832
94195 -5.593065 17.788671
103313 3.486716 -1.401607
103439 4.623357 14.510225
106576 -5.440478 18.016100
39556 -14.226432 -1.139766
28938 -13.969980 -1.243984
99883 -15.244780 -2.084018
102913 -14.479191 -0.698171
3221 -1.991184 15.308560
9612 -2.131181 15.496219
12658 -2.038258 15.392518
13045 5.807782 20.469938
15053 -2.141271 15.584964
18118 6.117731 10.999619
23411 6.722423 11.471855
28953 2.496750 18.666203
31459 6.114566 10.973905
34706 -2.143832 15.576721
37341 6.844223 11.404384
50209 5.258173 5.375772
51051 8.604808 16.103676
59807 5.924216 12.410577
64290 0.388753 16.463280
68011 6.362665 11.340088
71649 6.002848 10.913146
71973 9.959094 4.831959
72182 5.720658 5.111991
76770 2.130204 14.153267
80934 4.859927 5.604519
82832 -2.140107 15.607533
89285 5.101815 5.144161
92454 -2.151512 15.575797
93826 7.116245 10.771044
97828 6.302364 12.049349
104249 10.286739 17.805523
106334 6.207751 0.238856
106426 11.564425 23.119783
68201 0.073040 2.329077
79312 -5.063920 -1.613986
93440 3.776094 8.900369
795 4.820569 -0.073974
59047 4.565508 -0.120045
70090 0.279238 -1.479494
70767 4.253281 0.071406
94858 -1.603119 -7.221959
25459 5.719049 2.931222
68442 -4.212481 2.441727
69977 -9.497153 -5.475053
74650 -0.060019 -5.905338
78985 14.845392 9.682832
10879 14.886101 9.699403
19025 14.833893 9.828260
23003 14.921252 9.616223
25864 14.243163 9.927014
29069 14.967658 9.624199
29380 15.176963 9.731752
32820 14.655262 9.789060
33565 14.516003 10.080840
52986 14.111094 9.985239
91631 15.225768 9.363518
101801 14.885008 9.655363
23688 9.340279 0.759600
14225 10.956518 3.205729
15590 9.232335 0.857060
17711 9.301780 0.508587
24736 12.305686 -1.970684
33477 5.615732 25.192623
41571 9.064374 0.886838
47715 9.497652 0.829785
71854 9.367597 0.645198
73319 2.180467 24.223707
90134 8.523058 -0.139809
96323 22.913769 10.763766
96395 9.057356 0.869798
6806 3.530078 0.848340
9434 2.966268 2.894325
30912 3.400782 -4.965195
46805 2.703754 3.120785
57917 -3.483981 2.928894
65345 4.283033 1.322177
67842 1.736323 3.607985
95427 2.071607 3.628728
103770 -2.165670 2.438316
11649 2.803692 -2.778671
17776 6.607465 0.132874
24381 7.965619 1.298257
31175 5.347196 -2.750664
33253 6.595770 -5.775963
36460 -2.454435 3.438370
39689 3.175132 -2.363397
56095 3.370193 2.119611
69868 3.389070 -3.545247
74776 -1.524189 -4.757542
77179 2.840065 -3.030030
84875 5.179955 -2.637406
95659 2.976444 -3.029411
106067 5.490244 -2.829705
976 -2.497614 3.661173
13412 -10.958681 -0.466668
16867 -2.387655 3.581205
52774 4.514147 15.966925
61963 -2.469336 3.617423
63124 -2.477731 3.666038
63978 -2.475589 3.635678
79323 4.421561 15.697210
82186 2.774108 -2.949718
85903 -2.498107 3.626275
102629 -2.464476 3.713435
107855 -6.496744 -2.211811
1329 3.537442 -3.710241
22873 -0.862659 1.476172
23946 4.168959 4.841511
40228 -1.420662 3.299382
67549 -8.398540 2.261974
85796 0.048248 3.372265
93373 -0.787005 1.051908
98858 2.479441 -3.015185
101889 4.874072 5.053732
55595 5.605842 -4.026713
4163 6.709455 -13.481593
10532 20.142481 7.862631
11283 5.504489 -2.920877
12001 5.550899 -14.003409
15900 3.496199 9.038280
16509 -13.608388 -1.419289
20764 5.315493 -14.689327
29466 1.809542 3.525731
30832 2.441092 4.234252
35171 10.067513 -8.056744
39642 5.684464 -12.817948
46476 12.437869 -5.279284
50611 1.255181 -4.538383
50904 12.638993 -5.421321
53624 -14.791372 -0.462486
56376 -2.233349 -11.141939
59220 6.262733 -3.782620
59523 2.848022 -5.064732
68281 9.565468 3.724402
89826 5.283454 -14.768778
92123 3.376948 13.707795
92774 2.875258 -10.449589
108050 4.807779 3.621086
5430 5.251468 -14.843910
7210 5.257900 -14.826980
16791 5.254550 -14.836704
27752 5.267135 -14.810148
58549 5.259885 -14.830746
88220 5.246016 -14.839256
89616 5.255211 -14.838785
101913 5.257696 -14.830025
103559 5.270782 -14.798529
17095 4.116706 5.984740
30960 -9.572998 22.936235
33079 -1.784786 7.133628
40231 1.054174 2.096638
52449 1.047743 2.165855
54972 -2.587504 8.001730
56467 9.760972 25.046137
72955 9.310201 6.693474
92533 -0.791189 5.162036
101103 3.882667 2.853187
101542 0.883400 1.752066
103621 -0.222466 8.956409
106920 -2.096485 7.355503
107445 -1.431340 6.329888
75228 1.264729 2.053219
26688 -0.090741 2.329964
41819 7.022169 12.106561
41908 4.970377 24.830397
43810 3.086802 7.981656
48326 7.375164 12.113889
52678 13.022155 -0.177515
60662 -1.431294 -1.717937
65211 1.310189 1.285191
72993 1.317746 1.283207
73697 0.957329 2.383837
88925 1.567937 0.893879
92451 3.917060 8.148577
94754 2.256445 2.331134
103225 -2.428468 2.112195
104044 0.718399 3.133407
45810 9.402210 16.969891
67956 1.708506 0.214410
71654 3.178843 -1.087678
24564 0.653515 1.475830
25243 1.612856 0.754590
36330 0.662602 1.516741
38772 0.653137 1.493643
39433 0.667110 1.478420
46098 1.204506 2.092914
53811 -2.724116 5.957541
72095 0.658676 1.501599
86097 0.678911 1.511380
89914 0.675648 1.534085
92951 0.670393 1.504861
93697 9.523158 16.970961
3372 9.082341 17.217909
3643 10.979294 15.461381
9194 9.831176 17.023655
13619 8.061201 11.853554
16747 11.052606 15.368977
18871 9.340563 16.855949
22987 10.410215 15.989249
25209 9.139752 16.752924
27892 10.880415 17.638361
30054 8.285859 11.613856
39829 10.730472 17.529173
40469 6.980940 15.384494
43226 7.347891 12.247695
43608 9.020094 16.860079
44461 10.936310 17.304129
44911 6.838138 15.812444
50013 6.955704 11.546158
50740 11.051356 15.458621
55792 9.099191 17.057095
56414 -1.634607 15.250998
57962 8.828156 17.226231
59901 11.249026 17.620588
60281 11.114892 15.508297
62990 10.811941 17.553572
69645 9.212030 17.085611
69689 7.101713 11.778722
80199 9.203238 17.143833
87426 9.122746 17.053822
87484 9.701031 16.834980
93994 9.151473 9.309279
95940 8.148418 13.040691
105256 10.305973 17.459497
105361 7.212174 11.932938
107793 8.195180 11.907231
59418 9.163861 9.314620
68858 9.216848 9.335426
83722 9.225452 9.351606
87907 9.313563 9.514139
90690 -5.643028 -3.988182
91541 -3.800690 -0.119495
94000 9.222698 9.352016
23869 5.155381 12.917549
37271 5.844523 12.114120
44269 5.513857 11.878750
50178 4.139969 15.631154
100778 5.886137 6.455875
104237 5.811417 12.266216
25822 10.764658 -0.326445
5657 10.285769 -0.117097
7622 11.234048 -0.305434
13360 11.302563 -0.484268
25675 10.004613 0.056815
56123 11.282914 -0.473300
59624 12.177327 -0.329460
61470 8.016694 7.164895
67403 11.033072 -0.222948
72826 10.322283 -0.120205
81053 10.633430 -1.328241
84209 10.444006 -2.234238
9790 8.110548 7.157958
75358 -13.304517 14.139306
446 10.856266 -3.186857
2057 10.604423 1.352257
2747 -4.633728 11.656561
5225 10.222667 -2.776799
8661 10.698893 -1.550274
8919 10.685549 -2.481496
10691 14.129796 10.279547
15765 4.817797 9.377008
16976 9.895624 -0.791781
20564 10.704428 -2.448354
23840 10.641555 -2.500168
24723 10.567988 -2.725534
25683 10.005145 -1.989060
27797 -9.236011 -3.026896
28665 10.315213 -2.716680
30082 10.692122 -2.454861
30305 9.985945 -0.133997
31476 9.335010 -1.358911
32844 10.247334 -2.752786
38822 0.668731 -2.979184
40766 10.716642 -2.455517
44942 10.220169 -2.773777
50053 13.046896 -4.026252
53647 -2.737804 -3.162115
55000 10.257286 -2.727464
61299 10.250154 -2.753029
66120 10.257371 -0.772509
66963 10.383349 -2.320089
70446 10.680721 -2.508236
72342 10.134608 -2.108221
73127 10.574425 -1.654260
73436 10.279537 -2.490969
77743 10.532594 -1.810440
78472 10.733976 -2.450591
78597 10.023212 -2.772428
85661 10.464555 -2.123843
85668 10.694781 -1.507568
85687 10.664312 -2.471619
86192 10.710637 -2.433113
91241 10.377337 -2.694005
91928 10.264560 -2.718010
98113 12.277876 7.256698
100720 10.600327 -1.704424
102905 10.465603 -1.419227
103818 10.227097 -2.761830
182 3.637111 0.519073
16651 -1.493846 0.634078
30206 -2.093895 -0.205126
51059 12.302759 2.860230
54532 -1.434422 0.829276
66949 -1.445734 0.832935
26816 -5.849542 -0.775851
28450 -4.534231 0.342297
4305 -3.705824 6.915017
10465 7.266250 -8.123632
14799 7.250519 -8.297684
15129 -0.489371 7.586935
15290 -0.215467 8.300894
17169 -3.780255 6.857767
21493 -3.783937 6.895630
21736 10.344720 25.763018
30711 4.373263 -1.774170
31971 4.288974 -2.043684
32678 -6.663145 4.134316
34376 9.256583 2.856898
34640 -2.078920 7.058747
36874 9.815158 14.213346
38157 9.269398 6.640232
38172 -3.826478 6.818803
40083 9.962162 13.578126
41897 -1.557587 8.059296
43118 7.482352 6.339063
48974 -1.448084 6.959894
49479 3.262686 -1.795297
50630 -3.737807 6.883955
53711 -3.712590 6.867844
54030 -1.618997 6.732021
54838 -3.688800 7.014015
63921 7.525921 3.929172
65030 -1.624053 6.849240
65643 10.079615 14.287908
70925 3.018387 6.349030
71130 5.044687 8.578130
73122 9.045798 -10.695352
76206 -1.469942 6.822890
76455 -2.019208 7.092385
76465 -3.716116 6.926903
76485 2.120743 6.993917
77671 -11.475673 9.104423
85266 -5.832081 -13.133992
88673 -2.638056 7.508165
88835 -9.171635 -5.214931
90266 -3.739771 6.897254
92808 -3.757776 6.799272
92940 -3.930931 6.705994
100677 -5.625161 3.925377
101264 -1.937720 8.631792
103935 2.133290 7.369415
103994 -3.570751 10.497559
104543 15.900503 17.807859
104769 7.837462 -10.361969
106166 -1.902171 26.924276
106801 -1.791321 22.808634
107496 -2.053340 7.105099
649 5.284298 20.195683
12796 -2.611210 13.492360
43820 3.827755 5.228125
48811 3.689678 4.446770
53376 4.032917 4.111228
68262 -2.746244 13.500121
77467 -2.749234 13.364738
89747 -2.007807 -9.174019
583 3.326196 -3.216549
1816 3.752398 -3.916120
2503 3.596741 -3.751177
3452 3.325097 -1.971181
6185 11.456242 -10.397840
7501 3.511064 -3.985361
11383 11.338316 -10.006458
13008 7.983340 -0.486477
17130 10.272707 -8.191625
20209 3.718236 -3.407267
22999 3.217572 -3.355584
26215 0.420936 -4.033267
26531 4.239027 -8.839965
29320 3.852743 -4.060581
29676 6.233784 -6.855410
53142 3.310405 -2.684424
53541 3.640769 -3.431720
54711 3.743289 -3.326221
58458 4.217443 -8.567310
61604 5.828881 -6.998469
66201 4.139231 -3.663798
67496 -5.932644 -2.475970
75798 4.041005 -4.234120
75825 11.328819 -10.048144
76261 10.596997 -9.532527
80035 3.315590 -3.482102
80523 -12.959051 5.989089
87237 10.242356 4.507849
89088 3.740453 -3.723132
89815 2.190271 19.481808
90945 6.081411 -4.560335
97189 2.236434 0.245233
107405 5.737465 -4.485094
24700 -0.102804 12.315866
58423 -4.961576 -4.207109
33692 -15.995987 -2.890735
167 -15.990587 -2.895331
15624 -15.977811 -2.879294
31660 -15.964507 -2.868484
33807 -16.024750 -2.908358
34129 -15.843296 -2.803224
39901 -15.975245 -2.874656
45251 -15.930759 -2.850038
52021 -16.015209 -2.921478
73352 -16.006483 -2.765598
75840 -16.000898 -2.891478
77244 -15.925812 -2.865068
80317 -16.006144 -2.906415
91226 -15.847451 -2.740189
100120 -15.989515 -2.892857
2169 -3.286584 -5.292511
14628 5.054587 1.873703
27096 -3.895982 -4.930636
31077 -3.804069 -5.053487
33437 -3.926858 -5.037572
91096 22.327690 2.870957
95393 -3.540099 -5.257925
4659 5.108488 1.874872
23671 5.298745 2.016711
31899 5.098715 1.884226
20632 22.393284 2.815321
77879 22.449739 2.733797
86491 22.203306 3.128423
33613 1.439697 4.579467
87699 6.791292 18.111528
550 4.633168 4.380589
8442 0.068613 5.076373
14687 1.168540 6.682515
18745 2.091308 7.233949
25236 1.154286 6.620711
29233 1.190204 6.676613
34588 1.181480 6.671214
53773 0.298344 6.910648
53781 0.994112 6.649352
54956 5.066134 23.898787
55620 2.004714 7.201938
55867 -13.248189 14.310070
67146 2.535967 7.133174
85874 -2.703087 5.983333
87812 6.975446 3.946005
92828 1.175261 6.666298
95460 -11.701017 10.890197
101052 0.922150 6.380219
101284 -0.067395 5.427208
103639 2.401322 7.725032
103679 1.509606 9.486076
103954 1.128364 7.030691
104032 1.231028 6.777310
104075 0.872533 6.812107
105023 0.433736 5.064920
106764 -0.371465 21.225163
107281 -0.012565 8.535835
1545 9.217974 2.445309
17017 -5.563403 -0.359220
24133 -6.412320 0.356160
29274 5.748752 3.831478
30754 5.985586 0.872936
66770 5.873027 0.776330
79490 -6.510344 1.088483
76104 22.244598 8.618122
57763 -2.814685 -1.470499
32114 -8.658425 2.484405
36588 -8.528466 2.462510
37417 -8.504648 2.545524
44211 -8.468343 2.409441
76944 -8.391317 2.668937
86576 -8.201398 2.679070
98835 -8.484187 2.594065
105072 -8.537553 2.531148
84968 20.127546 14.484766
1658 20.296551 14.428361
2451 9.375218 14.524147
4666 9.785212 14.492389
5600 3.018666 -7.084745
9099 9.749934 14.819798
15566 5.843822 20.008371
16749 19.398661 14.861560
17511 7.514850 20.512571
22396 20.283470 14.367429
25284 20.289877 14.401792
28583 5.517371 20.304506
32510 5.851529 20.465624
36177 4.800807 -3.596574
39495 5.678660 20.411545
42693 6.116842 20.892893
42933 20.269232 14.382545
54238 20.225491 14.332165
55281 6.481078 21.362223
55730 20.256367 14.381927
56819 5.743443 20.228500
57070 5.324302 20.143673
66009 8.537703 17.848879
71857 9.704117 14.876568
73002 5.529853 20.329275
73432 5.790750 20.350733
75170 20.339796 14.467370
76369 20.304840 14.414044
78900 20.293179 14.419241
89803 20.297482 14.414447
91747 20.282463 14.418736
97556 6.447119 20.181477
107018 1.237749 3.658006
63410 5.227235 5.110488
23254 5.078294 5.318240
34512 4.943861 5.062085
50984 12.725228 2.243962
96602 4.920373 5.285603
12741 4.630468 -9.457355
18676 -4.584394 -9.489624
20123 5.222414 -10.086057
21046 5.195572 -10.029998
35287 4.955026 -9.894774
35470 4.956625 -9.911179
50713 5.047052 -9.946218
87200 5.234908 -10.053202
92460 4.989851 -9.914480
97367 5.011930 -9.932776
103261 5.078136 -10.047182
764 -3.515896 10.761661
2534 5.883980 0.664635
6796 3.224450 -1.234385
8822 9.649232 5.754720
14302 -3.657536 10.776612
15355 -2.674524 9.491462
21716 -3.499472 10.829027
29035 -3.243039 10.006457
31530 -3.021925 10.223675
34797 -3.099458 10.213687
39131 3.886400 -11.226430
46540 3.215515 -1.182818
53221 5.859889 -3.395654
54757 5.402762 3.610887
58528 -3.085432 10.160308
64865 16.719481 18.103155
65727 -3.232660 10.018694
76573 -3.616411 10.741860
77331 -3.662980 10.486049
77333 -3.056569 10.271978
84565 2.612304 4.575109
88265 -3.606408 10.724896
89112 -3.862052 11.015785
91159 4.363053 2.946118
100245 3.210554 -1.231481
103728 -3.582458 9.608935
107564 12.022926 2.255792
108104 4.381783 -1.308583
23023 2.312230 -0.184194
34442 2.653799 -1.987308
35848 12.606905 2.247272
60673 13.767781 1.564196
71089 13.433501 2.049789
73417 2.046044 -0.106164
74551 12.227345 2.316948
93101 12.476412 2.629836
102365 2.075234 -0.032850
14096 5.621439 25.044888
30409 13.452410 2.218231
54428 -7.389702 0.972302
81320 13.382049 2.245916
81715 13.342694 2.178559
88536 15.797423 9.845397
100978 16.506405 6.777487
31502 5.657377 11.108227
15503 2.829190 4.934470
15947 5.447113 11.769868
53249 -8.797737 -2.375340
53287 5.553765 11.014231
58875 9.779819 12.837795
66405 7.418115 3.995814
102045 5.509637 11.832536
60938 1.781427 -8.695820
15837 4.577658 9.394489
19528 1.701116 -8.825413
23886 7.773582 0.212898
25847 1.894721 -8.608507
36271 -11.542567 14.133942
37982 2.623866 9.330112
52527 1.758810 -8.733202
72658 -5.453043 -0.927818
73182 1.776821 -8.732596
77652 1.786812 -8.704387
94422 1.666126 -8.795498
95199 1.948441 -8.614281
95978 -9.722543 5.502497
99312 1.776667 -8.744008
33544 7.679909 0.683009
51035 7.871317 0.310719
59202 8.231167 0.031804
1420 2.381050 8.223751
44960 12.742083 16.438585
107044 12.716695 16.428566
12453 6.364348 25.775303
86443 -8.418204 -0.468481
101269 -1.644286 9.144325
107574 -1.220933 16.756718
4240 -0.285360 -6.863419
18134 -0.309214 -6.700386
70867 -0.356108 -6.771930
96654 -0.185793 -6.990168
99706 -0.211680 -6.983589
5898 5.590453 6.125081
28077 5.443903 6.610373
43693 6.466969 5.682381
65481 14.701624 9.548182
23319 2.585617 2.952042
37446 1.753987 2.985020
87511 2.422710 6.308221
98377 14.500485 9.872485
102203 2.642326 6.478901
102229 15.035370 9.588965
72483 -5.570545 -0.983492
16541 -5.802382 -0.587173
31341 -5.707238 -0.787793
54674 -3.800544 -2.757361
58706 -5.496097 -0.823436
12880 -13.179302 13.045999
80557 -13.190400 12.841575
28628 0.257014 4.659135
1074 -0.023554 4.327530
12690 4.267953 4.043325
42263 5.149879 20.644819
83716 0.020931 4.077853
88856 0.266242 4.848422
93303 0.112944 4.383250
105602 0.523806 4.740483
1351 4.275867 3.918264
7542 -0.706145 -4.125347
21321 -0.553383 -3.959428
29435 4.638296 4.662179
55995 -0.510356 -4.054837
65659 -0.317272 -4.057431
72820 4.394132 3.938891
77284 10.048552 4.762495
90392 2.983324 1.203520
224 -1.628678 -1.594038
3847 -0.521632 3.800772
6998 -3.340704 1.432515
10644 16.575983 23.591173
12138 10.051234 1.718013
12249 0.372703 4.753000
14694 2.742387 7.922789
22384 -12.600375 -0.465801
22798 3.038775 15.108011
24977 0.443497 4.784878
28375 -0.266647 4.313021
32777 -0.318889 4.460896
36324 -4.189461 15.194221
43526 -1.706728 -3.762260
46863 -0.235058 3.961753
49333 -4.049872 1.233086
55298 -0.059748 3.828147
57670 14.832407 17.078812
57781 -15.390411 0.054880
60576 2.786380 15.272623
61392 -1.646138 -3.692647
61819 9.630675 3.638370
64804 15.492489 19.050241
65099 15.235068 19.010967
77579 0.123898 6.828838
77718 -0.306910 3.977662
85847 7.919788 -10.708943
92020 2.455770 4.741100
92857 9.035562 13.998488
101999 0.347725 4.703720
102031 0.430010 4.792213
103713 4.850609 24.727877
108171 -12.660200 -0.733523
22896 2.552800 17.530163
35984 2.375615 17.246836
56872 2.114696 17.121075
61713 2.545089 17.569471
67509 2.294234 17.151213
90441 3.803080 17.972546
34074 -1.876813 -0.270719
45384 -1.795186 -0.087073
47022 0.109104 3.585970
55159 -0.108838 3.286577
2466 0.602391 13.695200
12377 3.404099 4.120860
12545 3.528775 4.000772
13847 0.576240 13.590837
14942 1.854831 16.414371
20027 5.102747 0.203217
20419 0.617346 13.648004
20649 0.671769 13.588948
27319 0.705490 13.776274
28418 0.223510 12.957007
54797 -0.358346 7.601436
56172 1.916873 16.831459
58293 0.467957 13.408360
66274 4.866127 0.120563
102395 2.890362 4.349396
4436 4.556281 3.718543
74295 -1.686370 -3.697212
54161 -2.894924 0.799051
65602 -2.951473 0.789445
57306 -5.821044 1.497564
38232 2.146322 3.356463
43846 7.915577 14.401349
48403 7.190619 0.639639
